time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/clip_range,train/loss,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/n_updates
392,802816,25928,92.1,30,0.8428550700000002,0.2,-0.06449165940284729,-0.028545679805877928,0.000259251,-0.42112676457812387,0.10352059,0.7048473060131073,0.0006444841831883726,0.17789713541666666,1173
393,804864,25997,93.82,30,0.85555608,0.2,-0.04744796082377434,-0.0321838744081712,0.000259251,-0.3885491353770097,0.14851648,0.6548970937728882,0.0008261226351654235,0.17757161458333334,1176
394,806912,26054,91.1,30,0.8396562699999999,0.2,-0.053448691964149475,-0.03554595125024207,0.000259251,-0.46293579569707316,0.12165336,0.61397585272789,0.0007417267631050587,0.1943359375,1179
395,808960,26121,88.13,30,0.81237503,0.2,-0.044832177460193634,-0.03530631623774146,0.000259251,-0.4340179866800706,0.15354645,0.398678183555603,0.001003144211305577,0.21907552083333334,1182
396,811008,26187,87.1,30,0.79699619,0.2,-0.009859628975391388,-0.02778996862859155,0.000259251,-0.38176691345870495,0.1905743,0.3690754175186157,0.0011663413982508548,0.22639973958333334,1185
397,813056,26258,86.67,30,0.7846091099999998,0.2,-0.0514143668115139,-0.02786669705528766,0.000259251,-0.3895615478977561,0.11014821,0.47219520807266235,0.0009262730536647723,0.17301432291666666,1188
398,815104,26345,86.8,30,0.79426756,0.2,-0.04187354817986488,-0.02604619417494784,0.000259251,-0.35054892937963206,0.13185379,0.6110666990280151,0.0007299295418003263,0.18733723958333334,1191
399,817152,26439,87.66,30,0.8063759299999996,0.2,-0.040380243211984634,-0.02420385057727496,0.000259251,-0.36146210444470245,0.14268404,0.5431442558765411,0.0008933860290198936,0.18147786458333334,1194
400,819200,26537,89.87,30,0.8330009199999999,0.2,-0.03569984808564186,-0.031910908311450235,0.000259251,-0.3166135378802816,0.13754791,0.5419737994670868,0.0009692418731598688,0.17545572916666666,1197
401,821248,26618,89.08,30,0.8405813199999999,0.2,-0.016899680718779564,-0.026600724212282028,0.000259251,-0.3082626482161383,0.14903733,0.5244558453559875,0.0008688188639401536,0.17513020833333334,1200
402,823296,26686,88.69,30,0.8452991300000001,0.2,-0.03787809982895851,-0.031105503207072616,0.000259251,-0.36367796097571653,0.099402666,0.6529310941696167,0.0006471832496875626,0.17643229166666666,1203
403,825344,26742,90.32,30,0.86478533,0.2,-0.06798961758613586,-0.027823281891566392,0.000259251,-0.294224316564699,0.08784065,0.7271873950958252,0.0005916874955194847,0.16878255208333334,1206
404,827392,26801,93.19,30,0.86743464,0.2,-0.07075351476669312,-0.026102186685117584,0.000259251,-0.3888416749735673,0.090595335,0.6979756355285645,0.000656430195097831,0.17366536458333334,1209
405,829440,26857,94.52,30,0.8523904900000001,0.2,-0.05083715543150902,-0.03670411460916512,0.000259251,-0.5624603986119231,0.11084614,0.6708113849163055,0.0007468777112080716,0.23567708333333334,1212
406,831488,26918,96.92,30,0.8391788500000001,0.2,-0.07922369986772537,-0.030406740979136277,0.000259251,-0.4389079039295514,0.13158993,0.7789466232061386,0.00047605675778565154,0.21175130208333334,1215
407,833536,26997,99.51,30,0.8458926000000002,0.2,-0.0720510259270668,-0.03226765530416742,0.000259251,-0.5731408121064305,0.1152973,0.7078725099563599,0.0007644531372837567,0.21793619791666666,1218
408,835584,27059,100.63,30,0.8489419999999999,0.2,-0.07472866773605347,-0.029253275259785976,0.000259251,-0.48568035289645195,0.11048866,0.6025291681289673,0.000900320249760019,0.20654296875,1221
409,837632,27120,97.64,30,0.8482346299999999,0.2,-0.05447293072938919,-0.02917965592738862,0.000259251,-0.3910174039192498,0.134601,0.5985284745693207,0.0008307685414668716,0.1875,1224
410,839680,27186,100.11,30,0.84862894,0.2,-0.05083610489964485,-0.016815510025480762,0.000259251,-0.36195529345422983,0.14444676,0.6446479558944702,0.0007162384235925856,0.18538411458333334,1227
411,841728,27251,94.57,30,0.8472223100000003,0.2,-0.03608255088329315,-0.02916555985575542,0.000259251,-0.46062015152225894,0.1360938,0.6931453049182892,0.000759078953099864,0.20035807291666666,1230
412,843776,27310,94.97,30,0.8525274299999999,0.2,-0.052522264420986176,-0.025775491473420214,0.000259251,-0.31466713221743703,0.12586652,0.6768474578857422,0.0007099182985257357,0.15983072916666666,1233
413,845824,27372,93.47,30,0.84220234,0.2,-0.0569365918636322,-0.02936438067505757,0.000259251,-0.3834942093429466,0.13400316,0.7370482683181763,0.0005857506863928089,0.18375651041666666,1236
414,847872,27433,88.35,30,0.8342545899999999,0.2,-0.03892518952488899,-0.024777162888009723,0.000259251,-0.3298498336225748,0.13628325,0.7136478424072266,0.000619831089352374,0.16324869791666666,1239
415,849920,27499,87.32,30,0.8406961600000001,0.2,-0.04068731144070625,-0.02107462186055879,0.000259251,-0.31705772457644343,0.14317669,0.6382834613323212,0.0007987550940621683,0.17529296875,1242
416,851968,27562,87.68,30,0.8326015,0.2,-0.04702359065413475,-0.023668714934804786,0.000259251,-0.26299384608864784,0.1128867,0.6218691170215607,0.0007232593252410879,0.13655598958333334,1245
417,854016,27622,87.86,30,0.8409473400000002,0.2,-0.05409395694732666,-0.02789923162587608,0.000259251,-0.394920418659846,0.11093828,0.6813006401062012,0.0006126301451937858,0.18929036458333334,1248
418,856064,27690,87.84,30,0.8472961000000001,0.2,-0.06741216778755188,-0.027611259666931193,0.000259251,-0.31090084727232653,0.11559196,0.6199975907802582,0.0007074448555310179,0.16959635416666666,1251
419,858112,27754,89.03,30,0.8462095800000001,0.2,-0.04833674803376198,-0.022141129185911268,0.000259251,-0.2609826534365614,0.11250743,0.7297439277172089,0.0005069290831064185,0.14322916666666666,1254
420,860160,27812,91.39,30,0.8685334899999999,0.2,-0.06271745264530182,-0.026215582678560168,0.000259251,-0.3250742528277139,0.13839579,0.7008337676525116,0.000661948679711107,0.1669921875,1257
421,862208,27873,88.19,30,0.83985473,0.2,-0.03708667308092117,-0.025629823978912707,0.000259251,-0.32318286116545397,0.11412406,0.7381198704242706,0.0005803244982113634,0.15966796875,1260
422,864256,27936,87.58,30,0.8470274500000001,0.2,-0.022613171488046646,-0.01829161774367094,0.000259251,-0.31521793687716126,0.111189306,0.7125841975212097,0.0005939335827254885,0.1611328125,1263
423,866304,27998,89.12,30,0.86102297,0.2,-0.05811585858464241,-0.028054732538294047,0.000259251,-0.3235357333905995,0.10136625,0.6214426457881927,0.0007381269527589515,0.15152994791666666,1266
424,868352,28057,87.39,30,0.8443146000000001,0.2,-0.05334526300430298,-0.03409372491296381,0.000259251,-0.3958549462258816,0.10334354,0.6824351847171783,0.000621353067496481,0.17252604166666666,1269
425,870400,28116,89.21,30,0.84978791,0.2,-0.05871531367301941,-0.03066089712471391,0.000259251,-0.3916531565288703,0.102302805,0.7085871696472168,0.0006862270862863321,0.15869140625,1272
426,872448,28180,92.9,30,0.8579521899999999,0.2,-0.06186094880104065,-0.03117048292187974,0.000259251,-0.41542751838763553,0.10725278,0.6776641309261322,0.0007225021866664368,0.197265625,1275
427,874496,28240,94.02,30,0.8540912200000002,0.2,-0.050946250557899475,-0.03134544201505681,0.000259251,-0.4284806308957438,0.10373783,0.6994828879833221,0.0006950616416361299,0.18636067708333334,1278
428,876544,28300,95.57,30,0.8671424000000001,0.2,-0.05649389699101448,-0.03001581232335108,0.000259251,-0.4149377662688494,0.10662766,0.6576911509037018,0.0007288576459056154,0.17561848958333334,1281
429,878592,28363,96.75,30,0.87450031,0.2,-0.0451338067650795,-0.028310457157203928,0.000259251,-0.3511903028314312,0.07632333,0.7489206194877625,0.0005611677356682776,0.16780598958333334,1284
430,880640,28422,96.01,30,0.87356387,0.2,-0.06981074064970016,-0.03319000078287596,0.000259251,-0.4431470303485791,0.09059697,0.765094667673111,0.0005398363741733192,0.19319661458333334,1287
431,882688,28490,97.5,30,0.8747636700000001,0.2,-0.05879136174917221,-0.03210002933822883,0.000259251,-0.41315592049310607,0.09280619,0.7424809038639069,0.0005713474462633409,0.16959635416666666,1290
432,884736,28545,98.03,30,0.8713870499999998,0.2,-0.04758631810545921,-0.033920361936907284,0.000259251,-0.5631945397083958,0.112189315,0.6890204548835754,0.0008058667757116685,0.2138671875,1293
433,886784,28608,99.83,30,0.8732523300000002,0.2,-0.07472748309373856,-0.03711464889541579,0.000259251,-0.4551728057364623,0.12706512,0.5582484304904938,0.0009354638408088553,0.20052083333333334,1296
434,888832,28684,100.86,30,0.8705327000000003,0.2,-0.06856845319271088,-0.03428449357549349,0.000259251,-0.5099292310575644,0.10457648,0.588350772857666,0.000799398481224974,0.21012369791666666,1299
435,890880,28749,99.22,30,0.8499654199999999,0.2,-0.06003974750638008,-0.039159973113176726,0.000259251,-0.46910812860975665,0.103373826,0.6720634996891022,0.0008402968960581347,0.20882161458333334,1302
436,892928,28805,95.07,30,0.8493316799999998,0.2,-0.030460326001048088,-0.029308458062587306,0.000259251,-0.3387086906780799,0.09841433,0.7604235261678696,0.0005198751381006635,0.15836588541666666,1305
437,894976,28872,93.98,30,0.84839045,0.2,-0.05574709177017212,-0.027980436988097306,0.000259251,-0.36640757384399575,0.07861078,0.766242191195488,0.0005838519346070825,0.15804036458333334,1308
438,897024,28938,90.96,30,0.8355907400000001,0.2,-0.04631441459059715,-0.029127988702384755,0.000259251,-0.3807744580941896,0.09966389,0.6871655881404877,0.0007354385901029067,0.18294270833333334,1311
439,899072,28996,87.9,31,0.8312163300000001,0.2,-0.05944867432117462,-0.02838436680031009,0.000259251,-0.33987266027058166,0.10462832,0.7108644545078278,0.000560034917119386,0.15934244791666666,1314
440,901120,29055,86.45,31,0.8316266,0.2,-0.03528107702732086,-0.028364965769772727,0.000259251,-0.3268495472148061,0.08701844,0.7122540175914764,0.0006737424243207594,0.14957682291666666,1317
441,903168,29123,84.47,31,0.8188795299999999,0.2,-0.07176971435546875,-0.026692390645621344,0.000259251,-0.31196600912759703,0.11164743,0.621164858341217,0.0007925454195477263,0.16910807291666666,1320
442,905216,29188,84.73,31,0.8105056299999999,0.2,-0.056216705590486526,-0.030121011232646804,0.000259251,-0.30057239936043817,0.16175386,0.6169331967830658,0.0008223115152456254,0.16520182291666666,1323
443,907264,29259,86.39,31,0.8053982599999999,0.2,-0.05322006717324257,-0.02834850363433361,0.000259251,-0.37538159685209394,0.2725647,0.6526390910148621,0.0007861628285657692,0.19124348958333334,1326
444,909312,29328,88.6,31,0.8058713999999999,0.2,-0.034414902329444885,-0.02073159257027631,0.000259251,-0.3766455302635829,0.15479761,0.662105530500412,0.0009505762124414711,0.17610677083333334,1329
445,911360,29393,88.87,31,0.81571773,0.2,-0.044676315039396286,-0.02184641975327395,0.000259251,-0.3379255399728815,0.18847173,0.6461299359798431,0.0006991373881343558,0.17952473958333334,1332
446,913408,29471,89.61,30,0.82488058,0.2,-0.041560787707567215,-0.02371915332817783,0.000259251,-0.3293226899889608,0.10667939,0.6271871328353882,0.0007897735052514084,0.14957682291666666,1335
447,915456,29539,92.56,30,0.8487836399999997,0.2,-0.0496414452791214,-0.0341125420818571,0.000259251,-0.4036445344487826,0.10840373,0.5774080455303192,0.0007706058389279254,0.18522135416666666,1338
448,917504,29611,87.79,30,0.8159220399999999,0.2,-0.05050503835082054,-0.03204199059594733,0.000259251,-0.41852621532355744,0.11810998,0.6571452915668488,0.0007413081211780082,0.181640625,1341
449,919552,29674,89.65,30,0.8243617300000001,0.2,-0.049426332116127014,-0.033704453919199295,0.000259251,-0.38299367514749366,0.2740203,0.33259499073028564,0.001211145477403382,0.20524088541666666,1344
450,921600,29737,90.09,30,0.81740193,0.2,-0.05575434863567352,-0.0328071221204785,0.000259251,-0.39556779572740197,0.12949473,0.6024359464645386,0.0008067395174293779,0.18668619791666666,1347
451,923648,29808,85.01,30,0.78206218,0.2,-0.062130916863679886,-0.01774455504103874,0.000259251,-0.3501168270595372,0.11900078,0.7601572275161743,0.000532893888551674,0.1787109375,1350
452,925696,29871,85.92,30,0.7981155799999997,0.2,-0.05788790062069893,-0.030437844262147944,0.000259251,-0.4323670420174797,0.11812904,0.6478995382785797,0.0007806671413466878,0.18636067708333334,1353
453,927744,29934,87.71,30,0.8037116700000001,0.2,-0.060140710324048996,-0.031025725707877427,0.000259251,-0.4163588195418318,0.13021705,0.637785792350769,0.0006866866697237128,0.16552734375,1356
454,929792,29992,89.74,31,0.812872,0.2,-0.06344366818666458,-0.03261936055302309,0.000259251,-0.461470286672314,0.08478337,0.7941988557577133,0.00039051413583971833,0.17317708333333334,1359
455,931840,30049,91.07,31,0.8203485700000002,0.2,-0.07148319482803345,-0.032699140787978344,0.000259251,-0.5055610863491893,0.08711975,0.8259583115577698,0.0004344697126725805,0.19482421875,1362
456,933888,30119,96.09,31,0.8524755399999999,0.2,-0.0682140663266182,-0.031015421234769747,0.000259251,-0.5268520917743444,0.12142908,0.7707587331533432,0.000613574162950196,0.18880208333333334,1365
457,935936,30177,98.04,31,0.85478261,0.2,-0.05230133235454559,-0.0375407183310017,0.000259251,-0.5359660163521767,0.09023957,0.6990435719490051,0.0007350929927270045,0.20426432291666666,1368
458,937984,30235,99.19,31,0.86032587,0.2,-0.07675077766180038,-0.03574379522857877,0.000259251,-0.5186516682927808,0.09493336,0.742883950471878,0.0006764009082568615,0.20719401041666666,1371
459,940032,30302,99.12,31,0.8531337199999999,0.2,-0.06164487078785896,-0.033862788074960314,0.000259251,-0.47901157941669226,0.10216409,0.6847950518131256,0.0007570645875603077,0.18294270833333334,1374
460,942080,30362,98.63,31,0.8540298499999999,0.2,-0.053624093532562256,-0.03441758933089053,0.000259251,-0.5212612791607777,0.11178051,0.7425205707550049,0.0005926532641448526,0.21028645833333334,1377
461,944128,30421,95.53,31,0.8512647000000001,0.2,-0.0591682530939579,-0.03364957304438576,0.000259251,-0.4823856657991807,0.108025275,0.6311527192592621,0.0009058060216678617,0.19921875,1380
462,946176,30495,96.62,31,0.86039407,0.2,-0.0491417795419693,-0.03952745912829414,0.000259251,-0.4452419352407257,0.09921742,0.700953334569931,0.0007362690601742846,0.18424479166666666,1383
463,948224,30556,96.43,31,0.87243824,0.2,-0.05525306984782219,-0.0330798931439252,0.000259251,-0.42072806010643643,0.10800076,0.6897726356983185,0.0006859488318392929,0.17057291666666666,1386
464,950272,30610,93.88,31,0.8683737199999999,0.2,-0.04840272292494774,-0.03678424793179147,0.000259251,-0.48481242327640456,0.122034185,0.6700709164142609,0.000788552680205612,0.20458984375,1389
465,952320,30669,92.63,31,0.86157461,0.2,-0.06010551005601883,-0.03442186754546128,0.000259251,-0.404285632694761,0.11504571,0.741829127073288,0.0005731862411266775,0.17252604166666666,1392
466,954368,30731,92.61,31,0.8626038100000001,0.2,-0.04661073908209801,-0.030687079667889822,0.000259251,-0.3883296006048719,0.109535724,0.6795351207256317,0.0007687466732022585,0.15445963541666666,1395
467,956416,30787,91.96,31,0.8487212500000001,0.2,-0.05935215950012207,-0.03911457228241488,0.000259251,-0.4692221116274595,0.09830755,0.660819798707962,0.0006958184036799745,0.19514973958333334,1398
468,958464,30839,91.12,31,0.8448743100000001,0.2,-0.06536871194839478,-0.030215908753840875,0.000259251,-0.38910524391879636,0.111248404,0.7350650131702423,0.000600204776977383,0.16959635416666666,1401
469,960512,30899,92.44,31,0.85201689,0.2,-0.06044391542673111,-0.031996481314611934,0.000259251,-0.4081218286106984,0.10566111,0.757693812251091,0.0006088348235001225,0.1806640625,1404
470,962560,30956,92.89,31,0.85923487,0.2,-0.061996206641197205,-0.02892315882490948,0.000259251,-0.38780980184674263,0.14441745,0.7118547558784485,0.0006747264390772519,0.18733723958333334,1407
471,964608,31015,93.06,31,0.8643715200000002,0.2,-0.044953662902116776,-0.029554694599937648,0.000259251,-0.3507903527158002,0.13089623,0.7745408415794373,0.0005647069982236038,0.177734375,1410
472,966656,31071,92.94,31,0.8733247,0.2,-0.03903995826840401,-0.029227500082924962,0.000259251,-0.3707280905606846,0.10105575,0.7355084121227264,0.0006562780614937461,0.17513020833333334,1413
473,968704,31132,90.43,31,0.86937522,0.2,-0.05156634747982025,-0.028566388161076855,0.000259251,-0.35631475194046897,0.10907121,0.7610686272382736,0.0005824657165855266,0.17057291666666666,1416
474,970752,31192,90.55,31,0.8636386099999999,0.2,-0.044754255563020706,-0.032532192495030664,0.000259251,-0.3495381507091224,0.08494103,0.7291938066482544,0.0006669476359396261,0.1533203125,1419
475,972800,31256,90.14,31,0.8608969800000001,0.2,-0.0693756490945816,-0.026694171043345705,0.000259251,-0.4052246722082297,0.09602761,0.7380378246307373,0.0005839226943559576,0.173828125,1422
476,974848,31324,89.72,31,0.8504538500000001,0.2,-0.03584083914756775,-0.030179134550659608,0.000259251,-0.37680323235690594,0.11999309,0.7047522366046906,0.000729057779002081,0.1865234375,1425
477,976896,31380,90.23,31,0.84895746,0.2,-0.059511132538318634,-0.03202346199153302,0.000259251,-0.41468108786890906,0.10263754,0.6106738150119781,0.0008869786027692802,0.17333984375,1428
478,978944,31447,90.11,31,0.82923738,0.2,-0.05495648831129074,-0.03425464985775761,0.000259251,-0.4414167935028672,0.10630582,0.6818723380565643,0.0007097783698858015,0.18538411458333334,1431
479,980992,31514,92.23,31,0.8353679900000001,0.2,-0.05429673194885254,-0.034415895788697526,0.000259251,-0.44613324602444965,0.09370554,0.6772935688495636,0.0007624964049076274,0.1796875,1434
480,983040,31575,94.14,31,0.8289335000000001,0.2,-0.07844604551792145,-0.03749532909326566,0.000259251,-0.5045849625021219,0.10927245,0.6895390450954437,0.0006711268730820544,0.21110026041666666,1437
