time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/loss,train/clip_range,train/n_updates,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate,train/clip_fraction
394,806912,26797,0.7103392700000001,143.15,30,-0.09286698698997498,0.2,3930,0.6884519159793854,1.2037265,-0.08436466696148273,0.0022835848614704444,-0.4232657754793763,0.0003,0.522998046875
395,808960,26874,0.7306883499999999,147.98,30,-0.11299404501914978,0.2,3940,0.7594833672046661,1.1826293,-0.08474234513414558,0.002267385506092978,-0.39288384360261264,0.0003,0.520263671875
396,811008,26938,0.7218523200000001,144.15,30,-0.09193596988916397,0.2,3950,0.7675870209932327,1.5310493,-0.09259065035148524,0.0021432312598335555,-0.4351390916854143,0.0003,0.558642578125
397,813056,26999,0.7380931199999999,149.71,30,-0.10652735084295273,0.2,3960,0.704101949930191,1.5471928,-0.08688723878585733,0.0027583355531533016,-0.3895830857101828,0.0003,0.535498046875
398,815104,27063,0.7389886800000001,147.7,30,-0.11071869730949402,0.2,3970,0.7700568437576294,1.4763118,-0.08849466409010347,0.0020740721969559673,-0.38387635312974455,0.0003,0.613037109375
399,817152,27126,0.7226150499999998,140.89,30,-0.09086094051599503,0.2,3980,0.686423659324646,2.9696872,-0.08384469592710957,0.0025184112610077136,-0.36100262636318803,0.0003,0.50927734375
400,819200,27188,0.7270851699999998,138.36,30,-0.10519810765981674,0.2,3990,0.639083594083786,1.4141023,-0.08381170457869302,0.003163615712765022,-0.3918198710307479,0.0003,0.53232421875
401,821248,27242,0.7379298899999999,145.5,30,-0.0984010323882103,0.2,4000,0.7079650163650513,1.7175984,-0.09276596764102578,0.0023018069088720948,-0.4344549125991762,0.0003,0.566162109375
402,823296,27310,0.69346283,135.19,30,-0.10861833393573761,0.2,4010,0.6189929246902466,1.494677,-0.08633648419054225,0.002467780998449598,-0.4868956672027707,0.0003,0.584423828125
403,825344,27376,0.63285816,122.68,30,-0.09935919940471649,0.2,4020,0.41653501987457275,1.4776683,-0.08067727516463492,0.004604549168652739,-0.34429245637729766,0.0003,0.502099609375
404,827392,27433,0.6008505399999999,117.69,30,-0.07803363353013992,0.2,4030,0.3885200619697571,1.7516079,-0.07845378956990316,0.004202605644604773,-0.34765889453701676,0.0003,0.49521484375
405,829440,27496,0.53915177,104.26,30,-0.07730831950902939,0.2,4040,0.340066134929657,1.4700738,-0.08392056290176697,0.003945037706944277,-0.383362239273265,0.0003,0.52822265625
406,831488,27564,0.54140579,98.82,30,-0.11058787256479263,0.2,4050,0.3929874300956726,1.38066,-0.08584735709591769,0.004571081970425439,-0.3948568151332438,0.0003,0.52763671875
407,833536,27625,0.5652952,106.29,30,-0.12192099541425705,0.2,4060,0.4240676760673523,1.6860299,-0.08837625065934844,0.0028712958093819905,-0.3957238066010177,0.0003,0.543701171875
408,835584,27681,0.56922927,111.56,30,-0.10099020600318909,0.2,4070,0.6091888546943665,1.4839925,-0.08893397075589746,0.0022379614732926712,-0.4169688092544675,0.0003,0.563037109375
409,837632,27743,0.59946781,119.1,30,-0.11549606174230576,0.2,4080,0.5971133410930634,1.307267,-0.08128475666744635,0.0029431947208649945,-0.4202639087103307,0.0003,0.534326171875
410,839680,27803,0.61273922,122.93,30,-0.10503116250038147,0.2,4090,0.7061765789985657,1.3877591,-0.08900100416794884,0.0022146224495372736,-0.4860175088047981,0.0003,0.56533203125
411,841728,27869,0.64705263,130.49,30,-0.11971624940633774,0.2,4100,0.691963255405426,1.3653834,-0.08333728649886325,0.0034817281375580933,-0.39923298414796593,0.0003,0.503564453125
412,843776,27925,0.6434111200000001,132.88,30,-0.11253206431865692,0.2,4110,0.6977302432060242,2.3176415,-0.07770870387612376,0.0029695450546569193,-0.39557182155549525,0.0003,0.508544921875
413,845824,27987,0.62630071,133.01,30,-0.1209343671798706,0.2,4120,0.62859246134758,1.7088306,-0.08192546680220403,0.0032831370124768,-0.424578359676525,0.0003,0.547314453125
414,847872,28051,0.63097534,129.99,30,-0.11138396710157394,0.2,4130,0.543827086687088,1.3696709,-0.084315652193618,0.0029895001149270683,-0.4400271547958255,0.0003,0.584619140625
415,849920,28116,0.5954752899999999,115.95,30,-0.11992903053760529,0.2,4140,0.5739575028419495,1.3836658,-0.08382844987645513,0.003293606298029772,-0.4239251445047557,0.0003,0.540234375
416,851968,28174,0.5841221199999999,118.77,30,-0.10756455361843109,0.2,4150,0.4528750777244568,1.4743183,-0.08871124993893317,0.004009985107768443,-0.43021926637738944,0.0003,0.533837890625
417,854016,28232,0.58828468,117.92,30,-0.08852507174015045,0.2,4160,0.5559242963790894,1.3574433,-0.08618192909343633,0.003251313262808253,-0.47751876106485724,0.0003,0.578466796875
418,856064,28300,0.58511077,112.73,30,-0.08068456500768661,0.2,4170,0.6112985014915466,1.4277577,-0.07962876153469552,0.002949340322811622,-0.3914389584213495,0.0003,0.516357421875
419,858112,28371,0.58144418,110.99,30,-0.08136264979839325,0.2,4180,0.6203221678733826,1.4604073,-0.08439237257407513,0.0033733412936271636,-0.4155706743709743,0.0003,0.531787109375
420,860160,28433,0.61178353,115.07,30,-0.1073727235198021,0.2,4190,0.6169087290763855,1.2717065,-0.08400345984264276,0.0034335833279328654,-0.43289063666015865,0.0003,0.519970703125
421,862208,28495,0.64135277,115.78,30,-0.09397090971469879,0.2,4200,0.7156717777252197,1.2127777,-0.08439765627263114,0.002653321630350547,-0.4210476013831794,0.0003,0.517626953125
422,864256,28568,0.66035843,114.96,30,-0.09403189271688461,0.2,4210,0.570117861032486,1.344362,-0.0840664807066787,0.0036834559294220528,-0.39125307062640785,0.0003,0.50380859375
423,866304,28632,0.66585287,116.45,30,-0.11521890014410019,0.2,4220,0.5981157422065735,2.3416426,-0.08294199343363289,0.0034776639760821125,-0.4524819397367537,0.0003,0.54677734375
424,868352,28696,0.6898337800000002,122.59,30,-0.08034932613372803,0.2,4230,0.6387907564640045,1.459961,-0.08453296726220287,0.0029805788670273616,-0.4392328913323581,0.0003,0.53935546875
425,870400,28766,0.7092853199999999,125.66,30,-0.11623463779687881,0.2,4240,0.6489479541778564,1.712325,-0.08693870554561726,0.00253336765927088,-0.38611252820119263,0.0003,0.53662109375
426,872448,28838,0.71783727,130.81,30,-0.11798524111509323,0.2,4250,0.6963896453380585,1.2497768,-0.08715595551184378,0.002791005840845173,-0.43269152408465744,0.0003,0.53984375
427,874496,28898,0.71221435,131.37,30,-0.10686400532722473,0.2,4260,0.6848001778125763,1.284342,-0.08748418649483938,0.0025690952283184743,-0.3862495377194136,0.0003,0.520751953125
428,876544,28959,0.72108792,139.19,30,-0.11606989055871964,0.2,4270,0.670047789812088,1.3627354,-0.08479112958011684,0.0031954741236404514,-0.39859002036973834,0.0003,0.5263671875
429,878592,29023,0.73908151,142.99,30,-0.11333222687244415,0.2,4280,0.7781864702701569,1.4573991,-0.08155448636389337,0.0024775723795755766,-0.4871942066587508,0.0003,0.549560546875
430,880640,29087,0.74352758,148.26,30,-0.11218301951885223,0.2,4290,0.7119795978069305,1.3399713,-0.08292985426960513,0.002720585588212998,-0.3985970138106495,0.0003,0.522509765625
431,882688,29167,0.7518677399999999,151.14,30,-0.10069450736045837,0.2,4300,0.722565621137619,1.6353579,-0.08361770437913947,0.002458964878678671,-0.43806291790679097,0.0003,0.537109375
432,884736,29225,0.7368911399999999,149.46,30,-0.09350655227899551,0.2,4310,0.8214091211557388,1.3875949,-0.0832916281739017,0.0019212380590033717,-0.44399348720908166,0.0003,0.5423828125
433,886784,29293,0.7432468900000001,149.77,30,-0.09851496666669846,0.2,4320,0.7664617002010345,1.2678645,-0.07610524320043624,0.002814737127846456,-0.3791689250618219,0.0003,0.504345703125
434,888832,29378,0.7600708300000001,154.18,30,-0.09030698984861374,0.2,4330,0.7667616009712219,1.2782706,-0.076886629400542,0.0024543806495785246,-0.4077923780307174,0.0003,0.50341796875
435,890880,29442,0.74929091,149.74,30,-0.12415656447410583,0.2,4340,0.7817965447902679,1.3206706,-0.08743910543271341,0.0024449481821648077,-0.4483560811728239,0.0003,0.52900390625
436,892928,29508,0.7346901000000001,146.87,30,-0.11828932166099548,0.2,4350,0.7601721286773682,1.431299,-0.0826612052245764,0.002742267833309597,-0.4330335265956819,0.0003,0.521630859375
437,894976,29568,0.73754053,143.22,30,-0.0996551439166069,0.2,4360,0.7643584758043289,1.4116415,-0.07274709791236092,0.0024731467055971734,-0.3812346064019948,0.0003,0.49375
438,897024,29632,0.7296039499999999,137.34,30,-0.12348829209804535,0.2,4370,0.6818933188915253,1.3939596,-0.08730168676993344,0.0024357749511182193,-0.462982870824635,0.0003,0.566796875
439,899072,29696,0.74319523,142.37,30,-0.09974212944507599,0.2,4380,0.6648791432380676,1.6539276,-0.08014596367429476,0.0024007336993236094,-0.3795115423388779,0.0003,0.51181640625
440,901120,29763,0.7438052399999999,139.36,30,-0.11612709611654282,0.2,4390,0.5733465254306793,1.4474757,-0.0838167165464256,0.002564692128362367,-0.38848063265904786,0.0003,0.52255859375
441,903168,29825,0.7402379,136.33,30,-0.0829828679561615,0.2,4400,0.670522153377533,1.3722134,-0.08520374555664603,0.002442609509307658,-0.4342491251416504,0.0003,0.546484375
442,905216,29884,0.75538705,139.05,30,-0.10635004192590714,0.2,4410,0.6710686385631561,1.5153497,-0.0857776240707608,0.00246454161915608,-0.4054958343040198,0.0003,0.540087890625
443,907264,29942,0.73642351,142.45,30,-0.12823078036308289,0.2,4420,0.6457809209823608,1.5075197,-0.08848929626401514,0.0026699100038968028,-0.3929069175384939,0.0003,0.529248046875
444,909312,30011,0.7236676299999998,140.85,30,-0.11128462105989456,0.2,4430,0.6855071783065796,1.4407097,-0.08286210730148014,0.0025275325773691294,-0.45784932617098095,0.0003,0.55751953125
445,911360,30072,0.7154469199999999,145.92,30,-0.1209479570388794,0.2,4440,0.6848479807376862,1.7291079,-0.08817844029399566,0.0023877344156062463,-0.3964576185680926,0.0003,0.542431640625
446,913408,30127,0.6946744699999999,147.84,30,-0.1056133583188057,0.2,4450,0.7438220381736755,1.5700111,-0.09121317213575822,0.0017200428555952385,-0.44054030487313867,0.0003,0.56748046875
447,915456,30189,0.7005225799999999,156.78,30,-0.09602750092744827,0.2,4460,0.6338788866996765,1.8285588,-0.0866375335433986,0.0018925686783404672,-0.35793803483247755,0.0003,0.547509765625
448,917504,30247,0.70803545,162.18,30,-0.10554149001836777,0.2,4470,0.7608285695314407,1.5723917,-0.08742773849226068,0.00140105214468349,-0.5014931072480977,0.0003,0.5630859375
449,919552,30305,0.7082061000000001,165.82,30,-0.10109099745750427,0.2,4480,0.7475128769874573,1.4356561,-0.08653817446174798,0.0017860646521512535,-0.42684926753863695,0.0003,0.532177734375
450,921600,30367,0.7162093900000001,171.61,30,-0.09417790919542313,0.2,4490,0.6892579197883606,1.4644206,-0.08402334045385942,0.0022084777721829594,-0.40612107459455726,0.0003,0.538232421875
451,923648,30438,0.70862499,167.47,30,-0.11694459617137909,0.2,4500,0.7304567396640778,1.9190743,-0.08320562120061367,0.0018382385751465335,-0.43892137371003626,0.0003,0.54833984375
452,925696,30504,0.7262560499999999,170.55,30,-0.10866188257932663,0.2,4510,0.737465500831604,1.5961697,-0.07969826803600881,0.0023115953432352398,-0.4452496356330812,0.0003,0.54345703125
453,927744,30561,0.7497928699999998,179.64,30,-0.10558629035949707,0.2,4520,0.8049558848142624,1.7185059,-0.09477487009135074,0.0017099159869758296,-0.4859862103126943,0.0003,0.576220703125
454,929792,30621,0.7318855400000001,174.49,30,-0.11011623591184616,0.2,4530,0.8054018765687943,1.4264402,-0.08921428777393885,0.0017456786712500617,-0.48833252005279065,0.0003,0.571240234375
455,931840,30683,0.72145266,169.3,30,-0.11954942345619202,0.2,4540,0.6675888299942017,1.629884,-0.09089436624490191,0.0023942807960338542,-0.4773038040846586,0.0003,0.593701171875
456,933888,30749,0.7055756999999998,169.59,30,-0.12104327976703644,0.2,4550,0.5464992821216583,1.7206942,-0.08433034973568283,0.0026539417918684193,-0.36732384129427376,0.0003,0.5224609375
457,935936,30805,0.7075783,167.86,30,-0.11504820734262466,0.2,4560,0.7149691581726074,1.5722994,-0.08813799761410337,0.001982867677725153,-0.44426048258319495,0.0003,0.548876953125
458,937984,30867,0.70254897,164.13,30,-0.08919205516576767,0.2,4570,0.7223243713378906,1.4268463,-0.0825940154667478,0.0019581658982133375,-0.37067624614574013,0.0003,0.493310546875
459,940032,30929,0.7224404299999999,169.46,30,-0.030588574707508087,0.2,4580,0.5876603126525879,2.257174,-0.07447962051955984,0.002203740259392362,-0.29513855641707776,0.0003,0.451513671875
460,942080,30990,0.70886898,170.16,30,-0.09708447009325027,0.2,4590,0.8002675026655197,1.4400246,-0.08854974003916141,0.0017433018512747367,-0.4290124968625605,0.0003,0.5375
461,944128,31049,0.7007342499999999,171.32,30,-0.09431792795658112,0.2,4600,0.7126967012882233,1.3649089,-0.08575870054773986,0.002166395276071853,-0.43150742617435756,0.0003,0.53310546875
462,946176,31116,0.7128855000000002,175.92,30,-0.08483710139989853,0.2,4610,0.8101421445608139,1.2377889,-0.0841810397861991,0.0019280728140074644,-0.49388550836592915,0.0003,0.54853515625
463,948224,31177,0.71833488,175.55,30,-0.10499279946088791,0.2,4620,0.8702630251646042,1.1969504,-0.08792043361463583,0.0014560815876393462,-0.5582329722121357,0.0003,0.565087890625
464,950272,31246,0.6917097,164.5,30,-0.12523625791072845,0.2,4630,0.7540033310651779,1.486059,-0.08914609385246877,0.002621257337159477,-0.5375018259510398,0.0003,0.5888671875
465,952320,31313,0.6163669600000001,150.21,30,-0.10820616781711578,0.2,4640,0.589367002248764,1.4761142,-0.08418075053778011,0.0035995914509840076,-0.4132720069028437,0.0003,0.52490234375
466,954368,31370,0.5908796199999999,142.21,30,-0.04767146334052086,0.2,4650,0.3706524968147278,1.3393601,-0.07650635300960858,0.004008631701435661,-0.3861812542192638,0.0003,0.54091796875
467,956416,31435,0.56535088,132.87,30,-0.09478554129600525,0.2,4660,0.514785498380661,1.383874,-0.09069353949744255,0.002770973764927476,-0.4379665732383728,0.0003,0.5638671875
468,958464,31495,0.5773506300000001,128.43,30,-0.06333406269550323,0.2,4670,0.5991821587085724,1.3577349,-0.08417454177688341,0.0025670412254839904,-0.46435801675543187,0.0003,0.561376953125
469,960512,31556,0.5777506599999999,130.13,30,-0.12979723513126373,0.2,4680,0.6904740631580353,1.316698,-0.08889400772750378,0.0020552250131004256,-0.43777892319485545,0.0003,0.5544921875
470,962560,31615,0.6143752499999999,136.2,30,-0.08291605114936829,0.2,4690,0.6856598854064941,1.3652648,-0.09096813566866331,0.0023421720705300688,-0.4670982898212969,0.0003,0.570654296875
471,964608,31678,0.6367869199999999,142.97,30,-0.12975794076919556,0.2,4700,0.7198868095874786,1.95254,-0.09010514668771066,0.0018991925153386546,-0.4606793846935034,0.0003,0.56142578125
472,966656,31744,0.68862878,149.45,30,-0.11264271289110184,0.2,4710,0.6098663508892059,1.1873913,-0.08672279980964959,0.0026842241150006885,-0.4804737759754062,0.0003,0.567138671875
473,968704,31810,0.72988406,154.51,30,-0.12245994061231613,0.2,4720,0.701739490032196,1.7663064,-0.08807493328349665,0.0023439324510036385,-0.40105594801716504,0.0003,0.52861328125
474,970752,31873,0.74066667,147.67,30,-0.11044296622276306,0.2,4730,0.754372850060463,1.6841142,-0.08850142855662853,0.0021215819855569863,-0.4025626610033214,0.0003,0.518017578125
475,972800,31935,0.7180321799999999,142.23,30,-0.09137468785047531,0.2,4740,0.7285489141941071,1.6838374,-0.07542199360323139,0.002866339328647882,-0.3862353331875056,0.0003,0.4923828125
476,974848,32002,0.71198161,132.56,30,-0.09866280108690262,0.2,4750,0.6436333656311035,1.1759818,-0.08246520562679507,0.0031336805572209415,-0.4702353123575449,0.0003,0.530908203125
477,976896,32067,0.70947355,124.98,30,-0.1045994758605957,0.2,4760,0.6499513387680054,1.3144913,-0.08705649398907553,0.0029710349743254484,-0.39729548171162604,0.0003,0.513134765625
478,978944,32122,0.7023822700000001,123.63,30,-0.10011029988527298,0.2,4770,0.7276616394519806,1.4949548,-0.0842141896020621,0.002212162121941219,-0.4058666746132076,0.0003,0.517626953125
479,980992,32189,0.6687943499999999,120.88,30,-0.1079830527305603,0.2,4780,0.6863929033279419,1.5094067,-0.08712135113310068,0.002722314508901036,-0.40298573737964033,0.0003,0.52373046875
480,983040,32253,0.66026981,125.17,30,-0.11489374190568924,0.2,4790,0.5665530562400818,1.5411308,-0.07925587530771736,0.0034362740527285494,-0.38914604554884136,0.0003,0.518115234375
481,985088,32316,0.6865951799999997,129.3,30,-0.11734232306480408,0.2,4800,0.7261050343513489,1.6289479,-0.0786248357326258,0.0025962276351492617,-0.4424916384741664,0.0003,0.551611328125
482,987136,32377,0.68433812,125.41,30,-0.09612736105918884,0.2,4810,0.7825856655836105,1.4386234,-0.07958409290586133,0.002016931320576987,-0.3721619342919439,0.0003,0.4984375
483,989184,32436,0.67554911,122.15,30,-0.10500185936689377,0.2,4820,0.7269400954246521,1.5572827,-0.07431228852074127,0.003113098194444319,-0.2946821121033281,0.0003,0.439794921875
484,991232,32494,0.6866428799999998,126.62,30,-0.10434280335903168,0.2,4830,0.6780819594860077,1.668005,-0.07630102020921185,0.003087495630825288,-0.3032604290638119,0.0003,0.46416015625
485,993280,32554,0.6983173900000001,127.9,30,-0.10812822729349136,0.2,4840,0.7391228675842285,1.5215485,-0.08015683981066105,0.002504490148021432,-0.33324197004549205,0.0003,0.48076171875
486,995328,32616,0.7112304699999998,127.46,30,-0.08943302184343338,0.2,4850,0.6232578754425049,1.5179904,-0.07864715737523512,0.0030872705450747163,-0.32728179236873983,0.0003,0.490576171875
487,997376,32683,0.7124721400000001,132.2,30,-0.0947028174996376,0.2,4860,0.6912602782249451,1.6433179,-0.07976885280222631,0.002597362113010604,-0.31664574570022525,0.0003,0.487255859375
488,999424,32748,0.7227705299999998,137.81,30,-0.1159573420882225,0.2,4870,0.762181743979454,1.5647571,-0.08389686179580166,0.0018870194599003298,-0.44566053254529836,0.0003,0.547314453125
489,1001472,32810,0.7342313599999999,144.24,30,-0.10169991850852966,0.2,4880,0.8213160783052444,1.588235,-0.08138117229973432,0.001785979522355774,-0.40226469752378763,0.0003,0.529443359375
490,1003520,32880,0.72428261,148.6,30,-0.09795422106981277,0.2,4890,0.7558579593896866,1.6760019,-0.0760905348113738,0.002269734796755074,-0.3869980068411678,0.0003,0.52197265625
491,1005568,32948,0.74340696,155.46,30,-0.08545002341270447,0.2,4900,0.6870356500148773,1.60627,-0.07679645582393277,0.0025434276099986163,-0.3795428428798914,0.0003,0.512646484375
